"Date Time","Salinity (psu)","DO (mg/L)","Temperature (C)"
"2024-03-31 19:00:00.000","29.08594512939453","8.44247055053711","11.222657097710504"
"2024-03-31 20:00:00.000","29.53144645690918","8.44633960723877","11.224712795681425"
"2024-03-31 21:00:00.000","29.695419311523438","8.764852523803711","11.17094251844618"
"2024-03-31 22:00:00.000","29.464744567871094","8.829206466674805","11.180127461751303"
"2024-03-31 23:00:00.000","29.52781105041504","8.471236228942871","11.236224704318577"
"2024-04-01 00:00:00.000","29.43008041381836","8.557241439819336","11.228904724121094"
"2024-04-01 01:00:00.000","29.281208038330078","8.741865158081055","11.23288048638238"
"2024-04-01 02:00:00.000","29.247896194458008","8.597681045532227","11.236432393391928"
"2024-04-01 03:00:00.000","29.248701095581055","8.744601249694824","11.237913767496746"
"2024-04-01 04:00:00.000","29.289091110229492","8.553201675415039","11.239248911539715"
"2024-04-01 05:00:00.000","29.35503578186035","8.599888801574707","11.244871351453993"
"2024-04-01 06:00:00.000","29.46323013305664","8.47031307220459","11.26246558295356"
"2024-04-01 07:00:00.000","29.542848587036133","8.911067962646484","11.321336958143446"
"2024-04-01 08:00:00.000","29.66509246826172","9.151542663574219","11.448271009657118"
"2024-04-01 09:00:00.000","30.41071891784668","9.185418128967285","11.540499793158638"
"2024-04-01 10:00:00.000","31.144691467285156","9.088115692138672","11.412429809570312"
"2024-04-01 11:00:00.000","31.46324920654297","9.038668632507324","11.385002136230469"
"2024-04-01 12:00:00.000","31.685155868530273","8.959444046020508","11.376514434814453"
"2024-04-01 13:00:00.000","31.360795974731445","8.850600242614746","11.397230360243055"
"2024-04-01 14:00:00.000","30.804197311401367","8.874245643615723","11.434073978000217"
"2024-04-01 15:00:00.000","30.05925178527832","8.83747386932373","11.457860734727648"
"2024-04-01 16:00:00.000","29.123031616210938","8.921638488769531","11.37786865234375"
"2024-04-01 17:00:00.000","28.63091468811035","8.72099781036377","11.32409413655599"
"2024-04-01 18:00:00.000","28.51615333557129","8.629984855651855","11.339310540093317"
"2024-04-01 19:00:00.000","30.421947479248047","8.605674743652344","11.366606818305122"
"2024-04-01 20:00:00.000","30.92647361755371","8.601542472839355","11.390431722005209"
"2024-04-01 21:00:00.000","31.179380416870117","8.531598091125488","11.411096784803602"
"2024-04-01 22:00:00.000","31.360374450683594","8.675573348999023","11.323373582628038"
"2024-04-01 23:00:00.000","31.271875381469727","8.724020957946777","11.29078123304579"
"2024-04-02 00:00:00.000","31.33359718322754","8.738106727600098","11.27133263481988"
"2024-04-02 01:00:00.000","31.43558120727539","8.874808311462402","11.241789923773872"
"2024-04-02 02:00:00.000","31.719348907470703","8.952662467956543","11.218443976508247"
"2024-04-02 03:00:00.000","31.883037567138672","9.019079208374023","11.211874220106337"
"2024-04-02 04:00:00.000","32.0179443359375","8.990832328796387","11.209292941623266"
"2024-04-02 05:00:00.000","31.966594696044922","8.974047660827637","11.21806886461046"
"2024-04-02 06:00:00.000","32.144840240478516","8.954510688781738","11.216511196560331"
"2024-04-02 07:00:00.000","32.30634689331055","8.897730827331543","11.210475497775608"
"2024-04-02 08:00:00.000","32.4544792175293","8.85806941986084","11.20957268608941"
"2024-04-02 09:00:00.000","32.47221755981445","8.747203826904297","11.221540239122179"
"2024-04-02 10:00:00.000","32.43873596191406","8.785940170288086","11.24140845404731"
"2024-04-02 11:00:00.000","32.566566467285156","8.705121994018555","11.256610022650825"
"2024-04-02 12:00:00.000","32.585628509521484","8.646513938903809","11.269796159532335"
"2024-04-02 13:00:00.000","32.437744140625","8.58633804321289","11.250214046902128"
"2024-04-02 14:00:00.000","32.425601959228516","8.455158233642578","11.251464419894749"
"2024-04-02 15:00:00.000","32.331024169921875","8.463005065917969","11.255255805121529"
"2024-04-02 16:00:00.000","32.090999603271484","8.58791732788086","11.257718404134115"
"2024-04-02 17:00:00.000","31.58997917175293","8.519115447998047","11.29086176554362"
"2024-04-02 18:00:00.000","30.984111785888672","8.483509063720703","11.386434766981337"
"2024-04-02 19:00:00.000","30.91087532043457","8.3453369140625","11.389088100857206"
"2024-04-02 20:00:00.000","31.692468643188477","8.025901794433594","11.362342834472656"
"2024-04-02 21:00:00.000","31.906946182250977","8.333715438842773","11.326844957139757"
"2024-04-02 22:00:00.000","31.87798500061035","8.35804557800293","11.347117953830296"
"2024-04-02 23:00:00.000","31.695650100708008","8.02550220489502","11.397039625379774"
"2024-04-03 00:00:00.000","31.538179397583008","8.487420082092285","11.392491658528646"
"2024-04-03 01:00:00.000","31.533260345458984","8.52350902557373","11.403965420193144"
"2024-04-03 02:00:00.000","31.383657455444336","8.4881591796875","11.404440138075087"
"2024-04-03 03:00:00.000","31.416545867919922","8.486411094665527","11.425319247775608"
"2024-04-03 04:00:00.000","31.493085861206055","8.278251647949219","11.431117587619358"
"2024-04-03 05:00:00.000","31.607038497924805","7.917708396911621","11.43026351928711"
"2024-04-03 06:00:00.000","31.56305694580078","8.089061737060547","11.436152988009983"
"2024-04-03 07:00:00.000","31.556705474853516","8.324684143066406","11.442928314208984"
"2024-04-03 08:00:00.000","31.93621063232422","8.763972282409668","11.458346048990887"
"2024-04-03 09:00:00.000","32.00748825073242","8.804338455200195","11.455832587348091"
"2024-04-03 10:00:00.000","32.06158447265625","8.780043601989746","11.46164788140191"
"2024-04-03 11:00:00.000","32.055267333984375","8.704463958740234","11.465432908799913"
"2024-04-03 12:00:00.000","32.19194412231445","8.75324535369873","11.474363538953993"
"2024-04-03 13:00:00.000","32.38172149658203","8.634532928466797","11.48704104953342"
"2024-04-03 14:00:00.000","32.311988830566406","8.551227569580078","11.487530602349176"
"2024-04-03 15:00:00.000","32.204158782958984","8.361824989318848","11.471006605360243"
"2024-04-03 16:00:00.000","32.08142852783203","8.473111152648926","11.478828854031034"
"2024-04-03 17:00:00.000","31.851818084716797","8.43631649017334","11.47783915201823"
"2024-04-03 18:00:00.000","31.224355697631836","8.616436004638672","11.485294765896269"
"2024-04-03 19:00:00.000","30.776350021362305","8.56174373626709","11.516176859537762"
"2024-04-03 20:00:00.000","30.27215576171875","8.690946578979492","11.579085456000435"
"2024-04-03 21:00:00.000","30.375343322753906","8.387140274047852","11.56528049045139"
"2024-04-03 22:00:00.000","31.577272415161133","8.115372657775879","11.53025097317166"
"2024-04-03 23:00:00.000","31.385025024414062","8.258749961853027","11.546796162923178"
"2024-04-04 00:00:00.000","31.1545352935791","8.184698104858398","11.566554175482857"
"2024-04-04 01:00:00.000","31.007905960083008","8.33821964263916","11.57800038655599"
"2024-04-04 02:00:00.000","30.91781234741211","8.46834659576416","11.569928063286676"
"2024-04-04 03:00:00.000","30.856462478637695","8.424294471740723","11.558426751030817"
"2024-04-04 04:00:00.000","31.304344177246094","8.256465911865234","11.538715362548828"
"2024-04-04 05:00:00.000","31.263715744018555","8.239128112792969","11.503974066840279"
"2024-04-04 06:00:00.000","31.326833724975586","8.324777603149414","11.467903984917536"
"2024-04-04 07:00:00.000","31.364904403686523","7.956555366516113","11.482823689778646"
"2024-04-04 08:00:00.000","31.531278610229492","8.211737632751465","11.399319966634115"
"2024-04-04 09:00:00.000","31.824264526367188","8.571389198303223","11.294699774848091"
"2024-04-04 10:00:00.000","32.21989822387695","8.50512409210205","11.221805148654514"
"2024-04-04 11:00:00.000","32.644569396972656","8.233349800109863","11.14717271592882"
"2024-04-04 12:00:00.000","32.51790237426758","8.1746244430542","11.151216295030382"
"2024-04-04 13:00:00.000","32.702056884765625","8.112961769104004","11.056463453504774"
"2024-04-04 14:00:00.000","32.70539474487305","8.288052558898926","11.084683736165365"
"2024-04-04 15:00:00.000","32.84599304199219","8.452397346496582","11.159371270073786"
"2024-04-04 16:00:00.000","32.789283752441406","8.177010536193848","11.146106719970703"
"2024-04-04 17:00:00.000","32.68241882324219","8.002366065979004","11.122275458441841"
"2024-04-04 18:00:00.000","32.58369827270508","7.9424920082092285","11.14203347100152"
"2024-04-04 19:00:00.000","32.13013458251953","8.180846214294434","11.235550774468317"
"2024-04-04 20:00:00.000","31.012741088867188","8.292496681213379","11.438734266493055"
"2024-04-04 21:00:00.000","29.97284507751465","8.312593460083008","11.525243123372396"
"2024-04-04 22:00:00.000","30.358400344848633","8.00675106048584","11.410429212782118"
"2024-04-04 23:00:00.000","30.614999771118164","8.048649787902832","11.30385716756185"
"2024-04-05 00:00:00.000","31.177915573120117","8.016144752502441","11.274325052897137"
"2024-04-05 01:00:00.000","30.78118324279785","8.207841873168945","11.236466301812067"
"2024-04-05 02:00:00.000","30.880460739135742","8.379615783691406","11.185412936740452"
"2024-04-05 03:00:00.000","30.78963851928711","8.356389045715332","11.151915656195747"
"2024-04-05 04:00:00.000","30.796648025512695","9.053976058959961","10.981227027045357"
"2024-04-05 05:00:00.000","30.772979736328125","9.17309856414795","10.999789767795141"
"2024-04-05 06:00:00.000","30.80204200744629","8.459686279296875","11.129748026529947"
"2024-04-05 07:00:00.000","30.421194076538086","8.44133186340332","11.171476576063368"
"2024-04-05 08:00:00.000","29.878236770629883","8.495845794677734","11.15971671210395"
"2024-04-05 09:00:00.000","28.965269088745117","8.555632591247559","11.132890913221571"
"2024-04-05 10:00:00.000","27.835453033447266","8.61335277557373","11.09592013888889"
"2024-04-05 11:00:00.000","27.772241592407227","8.622048377990723","11.045044793023004"
"2024-04-05 12:00:00.000","28.349899291992188","8.871888160705566","10.917589399549696"
"2024-04-05 13:00:00.000","29.607593536376953","9.07502269744873","10.631946987575954"
"2024-04-05 14:00:00.000","31.14537811279297","9.553777694702148","10.40164523654514"
"2024-04-05 15:00:00.000","31.458740234375","9.545392990112305","10.407943725585938"
"2024-04-05 16:00:00.000","31.814802169799805","9.544819831848145","10.40342542860243"
"2024-04-05 17:00:00.000","31.45933723449707","9.484278678894043","10.42825698852539"
"2024-04-05 18:00:00.000","30.95252799987793","9.380314826965332","10.45710669623481"
"2024-04-05 19:00:00.000","30.42918586730957","9.131773948669434","10.559296078152126"
"2024-04-05 20:00:00.000","27.341018676757812","8.96993350982666","10.763562520345053"
"2024-04-05 21:00:00.000","23.269899368286133","9.137575149536133","10.73581271701389"
"2024-04-05 22:00:00.000","19.809450149536133","9.435791969299316","10.638160705566406"
"2024-04-05 23:00:00.000","18.999555587768555","9.38413143157959","10.639966328938803"
"2024-04-06 00:00:00.000","28.686161041259766","9.083736419677734","10.655606587727865"
"2024-04-06 01:00:00.000","29.437572479248047","9.096814155578613","10.657157897949219"
"2024-04-06 02:00:00.000","29.369230270385742","9.489141464233398","10.736859639485678"
"2024-04-06 03:00:00.000","29.36602783203125","9.10283374786377","10.712189144558376"
"2024-04-06 04:00:00.000","30.2264347076416","9.696776390075684","10.66989474826389"
"2024-04-06 05:00:00.000","30.822233200073242","9.598255157470703","10.660285949707031"
"2024-04-06 06:00:00.000","31.009761810302734","9.563448905944824","10.65376705593533"
"2024-04-06 07:00:00.000","30.670434951782227","9.440205574035645","10.671513875325521"
"2024-04-06 08:00:00.000","30.19942855834961","9.249612808227539","10.695398118760851"
"2024-04-06 09:00:00.000","29.711423873901367","9.42759895324707","10.700789557562935"
"2024-04-06 10:00:00.000","29.552141189575195","9.43337345123291","10.714920891655817"
"2024-04-06 11:00:00.000","30.582612991333008","9.046930313110352","10.69454616970486"
"2024-04-06 12:00:00.000","31.06558609008789","9.29814624786377","10.662178463406033"
"2024-04-06 13:00:00.000","31.689739227294922","9.117904663085938","10.645171271430122"
"2024-04-06 14:00:00.000","31.793354034423828","9.190834999084473","10.445245107014975"
"2024-04-06 15:00:00.000","32.19419860839844","9.137738227844238","10.384381612141928"
"2024-04-06 16:00:00.000","32.60192108154297","9.00444221496582","10.333887736002605"
"2024-04-06 17:00:00.000","32.81306076049805","8.92525863647461","10.28285132514106"
"2024-04-06 18:00:00.000","32.676544189453125","8.91550350189209","10.308801862928602"
"2024-04-06 19:00:00.000","32.39899444580078","8.93228816986084","10.394117567274305"
"2024-04-06 20:00:00.000","32.02241897583008","9.04213809967041","10.480821397569445"
"2024-04-06 21:00:00.000","31.22380256652832","9.125741004943848","10.670676761203342"
"2024-04-06 22:00:00.000","30.44743537902832","9.106719970703125","10.789903004964193"
"2024-04-06 23:00:00.000","30.41314125061035","9.143768310546875","10.804939270019531"
"2024-04-07 00:00:00.000","31.922590255737305","8.85073471069336","10.586802164713543"
"2024-04-07 01:00:00.000","31.967853546142578","8.855185508728027","10.555737813313803"
"2024-04-07 02:00:00.000","32.0274658203125","8.799973487854004","10.597190856933594"
"2024-04-07 03:00:00.000","31.982900619506836","8.720897674560547","10.634617275661892"
"2024-04-07 04:00:00.000","31.931346893310547","9.018014907836914","10.639656914605036"
"2024-04-07 05:00:00.000","32.55512619018555","9.005919456481934","10.73293685913086"
"2024-04-07 06:00:00.000","32.806365966796875","8.936060905456543","10.780936347113716"
"2024-04-07 07:00:00.000","32.541343688964844","8.819343566894531","10.757217407226562"
"2024-04-07 08:00:00.000","32.17115783691406","8.76889419555664","10.713678995768229"
"2024-04-07 09:00:00.000","31.949386596679688","8.954509735107422","10.697169833713108"
"2024-04-07 10:00:00.000","31.67892074584961","9.01738166809082","10.701060824924046"
"2024-04-07 11:00:00.000","31.494728088378906","8.963638305664062","10.71832021077474"
"2024-04-07 12:00:00.000","31.88861846923828","8.601714134216309","10.720659891764324"
"2024-04-07 13:00:00.000","32.088951110839844","8.629985809326172","10.73813968234592"
"2024-04-07 14:00:00.000","32.194725036621094","8.60428237915039","10.743908352322048"
"2024-04-07 15:00:00.000","32.22214126586914","8.56365966796875","10.748231675889757"
"2024-04-07 16:00:00.000","32.15867233276367","8.473579406738281","10.749282836914062"
"2024-04-07 17:00:00.000","32.240867614746094","8.291486740112305","10.753813849555122"
"2024-04-07 18:00:00.000","32.55130386352539","8.839747428894043","10.751344892713758"
"2024-04-07 19:00:00.000","32.23847961425781","8.379510879516602","10.798441569010418"
"2024-04-07 20:00:00.000","32.20362854003906","8.43236255645752","10.819498697916666"
"2024-04-07 21:00:00.000","32.15140914916992","8.431896209716797","10.862208472357857"
"2024-04-07 22:00:00.000","31.462974548339844","8.829893112182617","10.870874192979601"
"2024-04-07 23:00:00.000","30.59215545654297","9.085480690002441","10.937567816840279"
"2024-04-08 00:00:00.000","30.771821975708008","8.887038230895996","10.955963134765625"
"2024-04-08 01:00:00.000","31.664207458496094","8.583024024963379","10.968907674153646"
"2024-04-08 02:00:00.000","31.46411895751953","8.589998245239258","10.99127663506402"
"2024-04-08 03:00:00.000","31.45245361328125","8.62312126159668","11.005800035264757"
"2024-04-08 04:00:00.000","30.954511642456055","8.822956085205078","11.016466352674696"
"2024-04-08 05:00:00.000","30.825620651245117","8.921991348266602","11.062355041503906"
"2024-04-08 06:00:00.000","31.08591651916504","8.829141616821289","11.087716420491537"
"2024-04-08 07:00:00.000","31.246036529541016","9.258984565734863","11.153352525499132"
"2024-04-08 08:00:00.000","30.979909896850586","8.849345207214355","11.09140396118164"
"2024-04-08 09:00:00.000","30.674299240112305","8.955751419067383","11.10494613647461"
"2024-04-08 10:00:00.000","30.36155891418457","9.073487281799316","11.114362080891928"
"2024-04-08 11:00:00.000","28.923824310302734","9.21805477142334","11.157906850179037"
"2024-04-08 12:00:00.000","29.230836868286133","9.157495498657227","11.160608927408855"
"2024-04-08 13:00:00.000","30.36216163635254","8.634202003479004","11.12128151787652"
"2024-04-08 14:00:00.000","30.70365333557129","8.71147346496582","11.118121676974827"
"2024-04-08 15:00:00.000","30.923744201660156","8.712138175964355","11.105779012044271"
"2024-04-08 16:00:00.000","31.23959732055664","9.072937965393066","10.718388027615017"
"2024-04-08 17:00:00.000","31.783113479614258","9.07081127166748","10.633104112413195"
"2024-04-08 18:00:00.000","32.30204772949219","9.066268920898438","10.644213358561199"
"2024-04-08 19:00:00.000","32.58156967163086","9.075708389282227","10.68513658311632"
"2024-04-08 20:00:00.000","32.45457458496094","9.043098449707031","10.740186903211805"
"2024-04-08 21:00:00.000","32.17054748535156","8.968562126159668","10.771085951063368"
"2024-04-08 22:00:00.000","31.670122146606445","9.037080764770508","10.83642323811849"
"2024-04-08 23:00:00.000","31.00575828552246","8.912408828735352","11.03252198961046"
"2024-04-09 00:00:00.000","30.864736557006836","8.911151885986328","11.133660210503473"
"2024-04-09 01:00:00.000","31.570844650268555","8.741180419921875","11.027971903483074"
"2024-04-09 02:00:00.000","32.01084899902344","8.893132209777832","10.904333326551649"
"2024-04-09 03:00:00.000","31.98504638671875","8.93978500366211","10.950296190049913"
"2024-04-09 04:00:00.000","31.78614616394043","8.740874290466309","10.975926717122396"
"2024-04-09 05:00:00.000","31.6685791015625","8.91442584991455","10.998463100857204"
"2024-04-09 06:00:00.000","32.142494201660156","9.206411361694336","10.845915476481121"
"2024-04-09 07:00:00.000","32.604530334472656","9.094884872436523","10.806600782606337"
"2024-04-09 08:00:00.000","32.3599853515625","9.053136825561523","10.83582984076606"
"2024-04-09 09:00:00.000","31.98810386657715","8.924805641174316","10.89263916015625"
"2024-04-09 10:00:00.000","31.68659210205078","8.995244026184082","10.946629842122396"
"2024-04-09 11:00:00.000","31.34733772277832","9.083016395568848","11.00338406032986"
"2024-04-09 12:00:00.000","29.95049476623535","9.230774879455566","11.133944193522137"
"2024-04-09 13:00:00.000","30.16337013244629","9.091919898986816","11.103509267171225"
"2024-04-09 14:00:00.000","31.23893928527832","8.735847473144531","10.989816453721788"
"2024-04-09 15:00:00.000","31.478515625","8.769027709960938","10.96976810031467"
"2024-04-09 16:00:00.000","31.666370391845703","8.67070198059082","10.925337473551433"
"2024-04-09 17:00:00.000","31.56316375732422","8.73912525177002","10.702921549479168"
"2024-04-09 18:00:00.000","31.998687744140625","9.163948059082031","10.412847730848524"
"2024-04-09 19:00:00.000","32.336463928222656","9.254963874816895","10.444738599989149"
"2024-04-09 20:00:00.000","32.74272918701172","9.373846054077148","10.50097147623698"
